date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:09	6388/6388	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202020%2010:02:07%20GMT	https://coderthemes.com/hyper/saas/pages-register-2.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-register-2.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:10	4567/4567	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/pages-logout.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-logout.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:11	4742/4742	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202020%2010:02:07%20GMT	https://coderthemes.com/hyper/saas/pages-logout-2.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-logout-2.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:12	3822/3822	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/pages-recoverpw.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-recoverpw.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:13	3965/3965	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202020%2010:02:07%20GMT	https://coderthemes.com/hyper/saas/pages-recoverpw-2.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-recoverpw-2.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:14	3902/3902	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/pages-lock-screen.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-lock-screen.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:15	5566/5566	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202020%2010:02:07%20GMT	https://coderthemes.com/hyper/saas/pages-lock-screen-2.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-lock-screen-2.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:16	3477/3477	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/pages-confirm-mail.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-confirm-mail.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:17	4088/4088	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/pages-confirm-mail-2.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-confirm-mail-2.html	(from https://coderthemes.com/hyper/saas/index.html)
19:16:18	3070/3070	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Sep%202020%2003:55:09%20GMT	https://coderthemes.com/hyper/saas/pages-404.html	/Users/alexappelt/websites/Bootstrap%20admin/coderthemes.com/hyper/saas/pages-404.html	(from https://coderthemes.com/hyper/saas/index.html)
